"","Pools","Year","Max_RSYL_Date","Max_RSYL","Max_AMAC_Date","Max_AMAC","Max_Depth","Max_Length","Max_Width","Park","LatDD","LongDD","Freq","Mean.Lat","PDSI"
"1018","ASR48",2009,"4/10/2009",64,"4/10/2009",11,100,27,26,"EMA",42.40691667,-71.47,12,42.4293243663609,1.6
"1019","ASR48",2010,"3/26/2010",65,"4/12/2010",47,100,30,27.5,"EMA",42.40691667,-71.47,12,42.4293243663609,-1.55
"1020","ASR48",2011,"4/19/2011",5,"4/19/2011",27,100,22.1,29,"EMA",42.40691667,-71.47,12,42.4293243663609,1.11
"1021","ASR48",2012,"4/10/2012",74,"4/20/2012",22,100,27.9,24.8,"EMA",42.40691667,-71.47,12,42.4293243663609,0.05
"1022","ASR48",2013,"4/2/2013",2,"4/2/2013",51,NA,30.5,19.5,"EMA",42.40691667,-71.47,12,42.4293243663609,0.37
"1023","ASR48",2014,"4/22/2014",33,"4/22/2014",22,100,25,21,"EMA",42.40691667,-71.47,12,42.4293243663609,0.69
"1024","ASR48",2015,"4/17/2015",34,"5/1/2015",9,100,29,25,"EMA",42.40691667,-71.47,12,42.4293243663609,-2.17
"1025","ASR48",2016,"4/8/2016",32,"3/24/2016",17,100,23,23.1,"EMA",42.40691667,-71.47,12,42.4293243663609,-2.16
"1026","ASR48",2017,"5/3/2017",2,"4/19/2017",15,100,26,26,"EMA",42.40691667,-71.47,12,42.4293243663609,1.03
"1027","ASR48",2018,"4/23/2018",18,"4/23/2018",18,100,25.5,23.5,"EMA",42.40691667,-71.47,12,42.4293243663609,-0.86
"1028","ASR51",2005,"4/22/2005",10,"4/22/2005",3,55,156,18,"EMA",42.41447222,-71.49891667,12,42.4293243663609,2.03
"1029","ASR51",2008,"4/14/2008",14,"4/14/2008",9,33,154,21.5,"EMA",42.41447222,-71.49891667,12,42.4293243663609,1.83
"1030","ASR51",2009,"4/16/2009",17,"4/16/2009",34,36,157,27,"EMA",42.41447222,-71.49891667,12,42.4293243663609,1.6
"1031","ASR51",2010,"4/8/2010",15,"4/8/2010",32,70,192,26,"EMA",42.41447222,-71.49891667,12,42.4293243663609,-1.55
"1032","ASR51",2011,"4/25/2011",2,"4/25/2011",28,42,190,29,"EMA",42.41447222,-71.49891667,12,42.4293243663609,1.11
"1033","ASR51",2012,"4/11/2012",12,"4/11/2012",14,36,94.7,9,"EMA",42.41447222,-71.49891667,12,42.4293243663609,0.05
"1034","ASR51",2013,"4/23/2013",7,"4/23/2013",22,45,55,19.7,"EMA",42.41447222,-71.49891667,12,42.4293243663609,0.37
"1035","ASR51",2014,"4/16/2014",0,"4/16/2014",1,35,51.5,18.1,"EMA",42.41447222,-71.49891667,12,42.4293243663609,0.69
"1036","ASR51",2015,"4/16/2015",0,"4/16/2015",0,47,56.1,20,"EMA",42.41447222,-71.49891667,12,42.4293243663609,-2.17
"1037","ASR51",2016,"3/24/2016",0,"3/24/2016",0,33,51.6,14.8,"EMA",42.41447222,-71.49891667,12,42.4293243663609,-2.16
"1038","ASR51",2017,"4/27/2017",1,"4/27/2017",7,56,144,24,"EMA",42.41447222,-71.49891667,12,42.4293243663609,1.03
"1039","ASR51",2018,"4/9/2018",0,"4/9/2018",1,37,58,24,"EMA",42.41447222,-71.49891667,12,42.4293243663609,-0.86
"1040","ASR52",2005,"4/22/2005",0,"4/22/2005",0,76,28.5,5.6,"EMA",42.41394444,-71.49630556,12,42.4293243663609,2.03
"1041","ASR52",2006,"5/9/2006",0,"5/9/2006",0,10,4,2,"EMA",42.41394444,-71.49630556,12,42.4293243663609,2.15
"1042","ASR52",2007,"5/8/2007",10,"5/8/2007",0,82,50,11,"EMA",42.41394444,-71.49630556,12,42.4293243663609,-0.17
"1043","ASR52",2008,"4/14/2008",14,"4/14/2008",2,83,54,35,"EMA",42.41394444,-71.49630556,12,42.4293243663609,1.83
"1044","ASR52",2009,"4/16/2009",39,"4/16/2009",6,100,54,47,"EMA",42.41394444,-71.49630556,12,42.4293243663609,1.6
"1045","ASR52",2010,"3/25/2010",21,"4/8/2010",7,100,61,47,"EMA",42.41394444,-71.49630556,12,42.4293243663609,-1.55
"1046","ASR52",2011,"4/14/2011",11,"4/14/2011",0,71,17,10,"EMA",42.41394444,-71.49630556,12,42.4293243663609,1.11
"1047","ASR52",2012,"4/11/2012",1,"3/27/2012",0,18,7.1,3.8,"EMA",42.41394444,-71.49630556,12,42.4293243663609,0.05
"1048","ASR52",2014,"4/16/2014",0,"4/16/2014",0,52,13,7.1,"EMA",42.41394444,-71.49630556,12,42.4293243663609,0.69
"1049","ASR52",2015,"4/16/2015",0,"4/16/2015",0,41,10.1,5.4,"EMA",42.41394444,-71.49630556,12,42.4293243663609,-2.17
"1050","ASR52",2017,"4/13/2017",0,"4/13/2017",0,52,12,6,"EMA",42.41394444,-71.49630556,12,42.4293243663609,1.03
"1051","ASR52",2018,"4/9/2018",0,"4/9/2018",0,40,9,5,"EMA",42.41394444,-71.49630556,12,42.4293243663609,-0.86
"1052","ASR55",2004,"4/19/2004",2,"4/19/2004",1,200,95,70,"EMA",42.40858333,-71.48830556,14,42.4293243663609,1.24
"1053","ASR55",2005,"4/14/2005",0,"4/14/2005",16,117,67,51,"EMA",42.40858333,-71.48830556,14,42.4293243663609,2.03
"1054","ASR55",2006,"5/5/2006",0,"5/5/2006",11,99,62,50,"EMA",42.40858333,-71.48830556,14,42.4293243663609,2.15
"1055","ASR55",2007,"4/29/2007",1,"5/9/2007",8,100,100,59,"EMA",42.40858333,-71.48830556,14,42.4293243663609,-0.17
"1056","ASR55",2008,"4/15/2008",30,"4/15/2008",16,100,63,75,"EMA",42.40858333,-71.48830556,14,42.4293243663609,1.83
"1057","ASR55",2009,"4/9/2009",23,"4/9/2009",26,200,91,63,"EMA",42.40858333,-71.48830556,14,42.4293243663609,1.6
"1058","ASR55",2010,"4/1/2010",68,"4/12/2010",48,200,93,65,"EMA",42.40858333,-71.48830556,14,42.4293243663609,-1.55
"1059","ASR55",2011,"4/15/2011",10,"4/27/2011",23,100,65,82,"EMA",42.40858333,-71.48830556,14,42.4293243663609,1.11
"1060","ASR55",2012,"4/30/2012",5,"4/3/2012",17,100,83.6,63.9,"EMA",42.40858333,-71.48830556,14,42.4293243663609,0.05
